Orthogroup	Duplications (all)	Duplications (50% support)
OG0020392	0	0
OG0020393	0	0
OG0020394	0	0
OG0020395	1	1
OG0020396	0	0
OG0020397	0	0
OG0020398	3	3
OG0020399	2	2
OG0020400	0	0
OG0020401	0	0
OG0020402	0	0
OG0020403	0	0
OG0020404	0	0
OG0020405	0	0
OG0020406	0	0
OG0020407	2	2
OG0020408	0	0
OG0020409	0	0
OG0020410	0	0
OG0020411	0	0
OG0020412	0	0
OG0020413	2	2
OG0020414	0	0
OG0020415	0	0
OG0020416	0	0
OG0020417	2	2
OG0020418	1	1
OG0020419	0	0
OG0020420	2	2
OG0020421	0	0
OG0020422	0	0
OG0020423	2	2
OG0020424	0	0
OG0020425	0	0
OG0020426	0	0
OG0020427	0	0
OG0020428	0	0
OG0020429	0	0
OG0020430	0	0
OG0020431	0	0
OG0020432	0	0
OG0020433	0	0
OG0020434	0	0
OG0020435	0	0
OG0020436	0	0
OG0020437	0	0
OG0020438	0	0
OG0020439	0	0
OG0020440	0	0
OG0020441	0	0
OG0020442	0	0
OG0020443	0	0
OG0020444	1	1
OG0020445	0	0
OG0020446	0	0
OG0020447	0	0
OG0020448	0	0
OG0020449	1	1
OG0020450	0	0
OG0020451	0	0
OG0020452	0	0
OG0020453	1	1
OG0020454	1	1
OG0020455	0	0
OG0020456	0	0
OG0020457	0	0
OG0020458	1	1
OG0020459	0	0
OG0020460	0	0
OG0020461	0	0
OG0020462	0	0
OG0020463	0	0
OG0020464	0	0
OG0020465	0	0
OG0020466	0	0
OG0020467	3	3
OG0020468	1	1
OG0020469	1	1
OG0020470	0	0
OG0020471	0	0
OG0020472	0	0
OG0020473	0	0
OG0020474	0	0
OG0020475	0	0
OG0020476	0	0
OG0020477	0	0
OG0020478	0	0
OG0020479	0	0
OG0020480	0	0
OG0020481	1	1
OG0020482	0	0
OG0020483	2	2
OG0020484	0	0
OG0020485	0	0
OG0020486	0	0
OG0020487	0	0
OG0020488	0	0
OG0020489	0	0
OG0020490	1	1
OG0020491	0	0
OG0020492	0	0
OG0020493	0	0
OG0020494	0	0
OG0020495	0	0
OG0020496	0	0
OG0020497	2	2
OG0020498	0	0
OG0020499	0	0
OG0020500	0	0
OG0020501	0	0
OG0020502	0	0
OG0020503	2	2
OG0020504	0	0
OG0020505	0	0
OG0020506	0	0
OG0020507	0	0
OG0020508	0	0
OG0020509	0	0
OG0020510	0	0
OG0020511	0	0
OG0020512	1	1
OG0020513	1	1
OG0020514	0	0
OG0020515	0	0
OG0020516	0	0
OG0020517	0	0
OG0020518	0	0
OG0020519	0	0
OG0020520	0	0
OG0020521	0	0
OG0020522	0	0
OG0020523	1	1
OG0020524	0	0
OG0020525	0	0
OG0020526	0	0
OG0020527	0	0
OG0020528	0	0
OG0020529	0	0
OG0020530	0	0
OG0020531	0	0
OG0020532	0	0
OG0020533	0	0
OG0020534	0	0
OG0020535	0	0
OG0020536	0	0
OG0020537	0	0
OG0020538	0	0
OG0020539	0	0
OG0020540	0	0
OG0020541	0	0
OG0020542	0	0
OG0020543	0	0
OG0020544	0	0
OG0020545	0	0
OG0020546	0	0
OG0020547	0	0
OG0020548	0	0
OG0020549	0	0
OG0020550	0	0
OG0020551	1	1
OG0020552	0	0
OG0020553	0	0
OG0020554	0	0
OG0020555	0	0
OG0020556	0	0
OG0020557	0	0
OG0020558	0	0
OG0020559	0	0
OG0020560	0	0
OG0020561	0	0
OG0020562	0	0
OG0020563	0	0
OG0020564	0	0
OG0020565	0	0
OG0020566	0	0
OG0020567	0	0
OG0020568	0	0
OG0020569	0	0
OG0020570	0	0
OG0020571	0	0
OG0020572	0	0
OG0020573	0	0
OG0020574	0	0
OG0020575	0	0
OG0020576	0	0
OG0020577	0	0
OG0020578	0	0
OG0020579	0	0
OG0020580	0	0
OG0020581	0	0
OG0020582	0	0
OG0020583	0	0
OG0020584	0	0
OG0020585	0	0
OG0020586	0	0
OG0020587	0	0
OG0020588	0	0
OG0020589	1	1
OG0020590	0	0
OG0020591	0	0
OG0020592	0	0
OG0020593	0	0
OG0020594	0	0
OG0020595	0	0
OG0020596	0	0
OG0020597	0	0
OG0020598	0	0
OG0020599	0	0
OG0020600	0	0
OG0020601	0	0
OG0020602	0	0
OG0020603	0	0
OG0020604	1	1
OG0020605	0	0
OG0020606	0	0
OG0020607	0	0
OG0020608	0	0
OG0020609	0	0
OG0020610	0	0
OG0020611	0	0
OG0020612	0	0
OG0020613	0	0
OG0020614	0	0
OG0020615	0	0
OG0020616	0	0
OG0020617	0	0
OG0020618	0	0
OG0020619	0	0
OG0020620	0	0
OG0020621	0	0
OG0020622	0	0
OG0020623	0	0
OG0020624	0	0
OG0020625	0	0
OG0020626	0	0
OG0020627	0	0
OG0020628	0	0
OG0020629	0	0
OG0020630	0	0
OG0020631	0	0
OG0020632	0	0
OG0020633	0	0
OG0020634	0	0
OG0020635	0	0
OG0020636	0	0
OG0020637	0	0
OG0020638	0	0
OG0020639	0	0
OG0020640	0	0
OG0020641	0	0
OG0020642	0	0
OG0020643	0	0
OG0020644	0	0
OG0020645	0	0
OG0020646	0	0
OG0020647	0	0
OG0020648	0	0
OG0020649	0	0
OG0020650	0	0
OG0020651	0	0
OG0020652	2	2
OG0020653	0	0
OG0020654	0	0
OG0020655	0	0
OG0020656	0	0
OG0020657	0	0
OG0020658	0	0
OG0020659	0	0
OG0020660	0	0
OG0020661	0	0
OG0020662	0	0
OG0020663	0	0
OG0020664	0	0
OG0020665	0	0
OG0020666	0	0
OG0020667	0	0
OG0020668	1	1
OG0020669	0	0
OG0020670	0	0
OG0020671	0	0
OG0020672	0	0
OG0020673	0	0
OG0020674	0	0
OG0020675	0	0
OG0020676	0	0
OG0020677	0	0
OG0020678	0	0
OG0020679	0	0
OG0020680	0	0
OG0020681	0	0
OG0020682	0	0
OG0020683	0	0
OG0020684	0	0
OG0020685	0	0
OG0020686	0	0
OG0020687	0	0
OG0020688	0	0
OG0020689	0	0
OG0020690	0	0
OG0020691	1	1
OG0020692	0	0
OG0020693	1	1
OG0020694	0	0
OG0020695	0	0
OG0020696	1	1
OG0020697	0	0
OG0020698	0	0
OG0020699	0	0
OG0020700	2	2
OG0020701	0	0
OG0020702	0	0
OG0020703	0	0
OG0020704	0	0
OG0020705	0	0
OG0020706	0	0
OG0020707	0	0
OG0020708	0	0
OG0020709	0	0
OG0020710	0	0
OG0020711	2	2
OG0020712	0	0
OG0020713	0	0
OG0020714	0	0
OG0020715	0	0
OG0020716	0	0
OG0020717	0	0
OG0020718	0	0
OG0020719	0	0
OG0020720	0	0
OG0020721	0	0
OG0020722	0	0
OG0020723	0	0
OG0020724	0	0
OG0020725	0	0
OG0020726	0	0
OG0020727	0	0
OG0020728	0	0
OG0020729	0	0
OG0020730	0	0
OG0020731	0	0
OG0020732	0	0
OG0020733	1	1
OG0020734	0	0
OG0020735	0	0
OG0020736	0	0
OG0020737	0	0
OG0020738	0	0
OG0020739	0	0
OG0020740	0	0
OG0020741	0	0
OG0020742	0	0
OG0020743	0	0
OG0020744	0	0
OG0020745	0	0
OG0020746	1	1
OG0020747	0	0
OG0020748	0	0
OG0020749	0	0
OG0020750	0	0
OG0020751	0	0
OG0020752	0	0
OG0020753	0	0
OG0020754	0	0
OG0020755	1	1
OG0020756	0	0
OG0020757	0	0
OG0020758	0	0
OG0020759	0	0
OG0020760	0	0
OG0020761	0	0
OG0020762	0	0
OG0020763	0	0
OG0020764	0	0
OG0020765	0	0
OG0020766	0	0
OG0020767	0	0
OG0020768	0	0
OG0020769	1	1
OG0020770	0	0
OG0020771	0	0
OG0020772	0	0
OG0020773	0	0
OG0020774	0	0
OG0020775	1	1
OG0020776	0	0
OG0020777	0	0
OG0020778	0	0
OG0020779	0	0
OG0020780	0	0
OG0020781	0	0
OG0020782	0	0
OG0020783	0	0
OG0020784	0	0
OG0020785	0	0
OG0020786	0	0
OG0020787	0	0
OG0020788	0	0
OG0020789	0	0
OG0020790	0	0
OG0020791	0	0
OG0020792	0	0
OG0020793	0	0
OG0020794	0	0
OG0020795	0	0
OG0020796	0	0
OG0020797	0	0
OG0020798	0	0
OG0020799	0	0
OG0020800	0	0
OG0020801	0	0
OG0020802	0	0
OG0020803	0	0
OG0020804	0	0
OG0020805	0	0
OG0020806	0	0
OG0020807	0	0
OG0020808	2	2
OG0020809	0	0
OG0020810	0	0
OG0020811	0	0
OG0020812	0	0
OG0020813	0	0
OG0020814	0	0
OG0020815	0	0
OG0020816	0	0
OG0020817	0	0
OG0020818	1	1
OG0020819	0	0
OG0020820	0	0
OG0020821	0	0
OG0020822	0	0
OG0020823	0	0
OG0020824	1	1
OG0020825	0	0
OG0020826	0	0
OG0020827	0	0
OG0020828	0	0
OG0020829	0	0
OG0020830	0	0
OG0020831	0	0
OG0020832	0	0
OG0020833	0	0
OG0020834	0	0
OG0020835	1	1
OG0020836	0	0
OG0020837	0	0
OG0020838	1	1
OG0020839	0	0
OG0020840	3	3
OG0020841	0	0
OG0020842	0	0
OG0020843	0	0
OG0020844	0	0
OG0020845	0	0
OG0020846	0	0
OG0020847	0	0
OG0020848	0	0
OG0020849	0	0
OG0020850	0	0
OG0020851	0	0
OG0020852	0	0
OG0020853	0	0
OG0020854	0	0
OG0020855	0	0
OG0020856	0	0
OG0020857	0	0
OG0020858	0	0
OG0020859	0	0
OG0020860	0	0
OG0020861	0	0
OG0020862	0	0
OG0020863	0	0
OG0020864	0	0
OG0020865	1	1
OG0020866	0	0
OG0020867	0	0
OG0020868	0	0
OG0020869	0	0
OG0020870	0	0
OG0020871	0	0
OG0020872	0	0
OG0020873	0	0
OG0020874	0	0
OG0020875	0	0
OG0020876	0	0
OG0020877	0	0
OG0020878	0	0
OG0020879	0	0
OG0020880	0	0
OG0020881	0	0
OG0020882	0	0
OG0020883	0	0
OG0020884	0	0
OG0020885	0	0
OG0020886	2	2
OG0020887	0	0
OG0020888	0	0
OG0020889	0	0
OG0020890	0	0
OG0020891	0	0
OG0020892	0	0
OG0020893	0	0
OG0020894	0	0
OG0020895	0	0
OG0020896	0	0
OG0020897	0	0
OG0020898	0	0
OG0020899	2	2
OG0020900	0	0
OG0020901	2	2
OG0020902	0	0
OG0020903	0	0
OG0020904	0	0
OG0020905	0	0
OG0020906	1	1
OG0020907	0	0
OG0020908	0	0
OG0020909	1	1
OG0020910	0	0
OG0020911	0	0
OG0020912	2	2
OG0020913	0	0
OG0020914	2	2
OG0020915	0	0
OG0020916	0	0
OG0020917	0	0
OG0020918	0	0
OG0020919	0	0
OG0020920	0	0
OG0020921	0	0
OG0020922	0	0
OG0020923	0	0
OG0020924	0	0
OG0020925	0	0
OG0020926	1	1
OG0020927	0	0
OG0020928	0	0
OG0020929	0	0
OG0020930	0	0
OG0020931	0	0
OG0020932	0	0
OG0020933	0	0
OG0020934	0	0
OG0020935	0	0
OG0020936	0	0
OG0020937	0	0
OG0020938	0	0
OG0020939	0	0
OG0020940	0	0
OG0020941	0	0
OG0020942	0	0
OG0020943	0	0
OG0020944	0	0
OG0020945	0	0
OG0020946	0	0
OG0020947	0	0
OG0020948	0	0
OG0020949	0	0
OG0020950	0	0
OG0020951	0	0
OG0020952	0	0
OG0020953	0	0
OG0020954	0	0
OG0020955	0	0
OG0020956	0	0
OG0020957	0	0
OG0020958	0	0
OG0020959	0	0
OG0020960	0	0
OG0020961	0	0
OG0020962	0	0
OG0020963	0	0
OG0020964	0	0
OG0020965	0	0
OG0020966	0	0
OG0020967	0	0
OG0020968	0	0
OG0020969	0	0
OG0020970	0	0
OG0020971	0	0
OG0020972	0	0
OG0020973	0	0
OG0020974	0	0
OG0020975	0	0
OG0020976	0	0
OG0020977	0	0
OG0020978	2	2
OG0020979	0	0
OG0020980	0	0
OG0020981	0	0
OG0020982	0	0
OG0020983	1	1
OG0020984	0	0
OG0020985	0	0
OG0020986	0	0
OG0020987	0	0
OG0020988	0	0
OG0020989	0	0
OG0020990	0	0
OG0020991	1	1
OG0020992	0	0
OG0020993	0	0
OG0020994	2	2
OG0020995	0	0
OG0020996	0	0
OG0020997	0	0
OG0020998	0	0
OG0020999	0	0
OG0021000	0	0
OG0021001	0	0
OG0021002	0	0
OG0021003	0	0
OG0021004	0	0
OG0021005	0	0
OG0021006	0	0
OG0021007	0	0
OG0021008	0	0
OG0021009	0	0
OG0021010	0	0
OG0021011	0	0
OG0021012	0	0
OG0021013	0	0
OG0021014	0	0
OG0021015	0	0
OG0021016	0	0
OG0021017	0	0
OG0021018	0	0
OG0021019	0	0
OG0021020	0	0
OG0021021	0	0
OG0021022	0	0
OG0021023	0	0
OG0021024	0	0
OG0021025	0	0
OG0021026	0	0
OG0021027	1	1
OG0021028	0	0
OG0021029	0	0
OG0021030	0	0
OG0021031	0	0
OG0021032	0	0
OG0021033	0	0
OG0021034	0	0
OG0021035	0	0
OG0021036	0	0
OG0021037	0	0
OG0021038	0	0
OG0021039	0	0
OG0021040	0	0
OG0021041	1	1
OG0021042	0	0
OG0021043	0	0
OG0021044	0	0
OG0021045	0	0
OG0021046	0	0
OG0021047	0	0
OG0021048	0	0
OG0021049	0	0
OG0021050	0	0
OG0021051	0	0
OG0021052	0	0
OG0021053	0	0
OG0021054	0	0
OG0021055	0	0
OG0021056	0	0
OG0021057	0	0
OG0021058	0	0
OG0021059	0	0
OG0021060	0	0
OG0021061	0	0
OG0021062	0	0
OG0021063	0	0
OG0021064	0	0
OG0021065	0	0
OG0021066	0	0
OG0021067	0	0
OG0021068	0	0
OG0021069	0	0
OG0021070	1	1
OG0021071	0	0
OG0021072	0	0
OG0021073	0	0
OG0021074	0	0
OG0021075	0	0
OG0021076	0	0
OG0021077	0	0
OG0021078	0	0
OG0021079	0	0
OG0021080	0	0
OG0021081	0	0
OG0021082	0	0
OG0021083	0	0
OG0021084	0	0
OG0021085	0	0
OG0021086	0	0
OG0021087	0	0
OG0021088	0	0
OG0021089	0	0
OG0021090	0	0
OG0021091	0	0
OG0021092	0	0
OG0021093	0	0
OG0021094	0	0
OG0021095	0	0
OG0021096	0	0
OG0021097	0	0
OG0021098	0	0
OG0021099	0	0
OG0021100	0	0
OG0021101	1	1
OG0021102	0	0
OG0021103	0	0
OG0021104	0	0
OG0021105	0	0
OG0021106	0	0
OG0021107	0	0
OG0021108	0	0
OG0021109	0	0
OG0021110	0	0
OG0021111	0	0
OG0021112	0	0
OG0021113	0	0
OG0021114	0	0
OG0021115	0	0
OG0021116	0	0
OG0021117	0	0
OG0021118	0	0
OG0021119	0	0
OG0021120	1	1
OG0021121	0	0
OG0021122	0	0
OG0021123	0	0
OG0021124	0	0
OG0021125	0	0
OG0021126	0	0
OG0021127	0	0
OG0021128	0	0
OG0021129	0	0
OG0021130	0	0
OG0021131	0	0
OG0021132	0	0
OG0021133	0	0
OG0021134	0	0
OG0021135	0	0
OG0021136	0	0
OG0021137	0	0
OG0021138	0	0
OG0021139	0	0
OG0021140	0	0
OG0021141	0	0
OG0021142	1	1
OG0021143	0	0
OG0021144	0	0
OG0021145	0	0
OG0021146	0	0
OG0021147	0	0
OG0021148	0	0
OG0021149	0	0
OG0021150	0	0
OG0021151	0	0
OG0021152	0	0
OG0021153	0	0
OG0021154	0	0
OG0021155	0	0
OG0021156	0	0
OG0021157	0	0
OG0021158	0	0
OG0021159	0	0
OG0021160	0	0
OG0021161	0	0
OG0021162	0	0
OG0021163	0	0
OG0021164	0	0
OG0021165	0	0
OG0021166	0	0
OG0021167	0	0
OG0021168	0	0
OG0021169	0	0
OG0021170	0	0
OG0021171	0	0
OG0021172	0	0
OG0021173	0	0
OG0021174	0	0
OG0021175	0	0
OG0021176	0	0
OG0021177	0	0
OG0021178	0	0
OG0021179	0	0
OG0021180	0	0
OG0021181	0	0
OG0021182	0	0
OG0021183	1	1
OG0021184	0	0
OG0021185	0	0
OG0021186	0	0
OG0021187	0	0
OG0021188	0	0
OG0021189	0	0
OG0021190	0	0
OG0021191	0	0
OG0021192	0	0
OG0021193	0	0
OG0021194	0	0
OG0021195	0	0
OG0021196	0	0
OG0021197	0	0
OG0021198	0	0
OG0021199	0	0
OG0021200	0	0
OG0021201	0	0
OG0021202	0	0
OG0021203	1	1
OG0021204	0	0
OG0021205	0	0
OG0021206	1	1
OG0021207	0	0
OG0021208	0	0
OG0021209	0	0
OG0021210	0	0
OG0021211	0	0
OG0021212	0	0
OG0021213	0	0
OG0021214	0	0
OG0021215	0	0
OG0021216	0	0
OG0021217	0	0
OG0021218	0	0
OG0021219	0	0
OG0021220	0	0
OG0021221	0	0
OG0021222	0	0
OG0021223	0	0
OG0021224	0	0
OG0021225	0	0
OG0021226	0	0
OG0021227	0	0
OG0021228	1	1
OG0021229	0	0
OG0021230	0	0
OG0021231	0	0
OG0021232	0	0
OG0021233	0	0
OG0021234	0	0
OG0021235	0	0
OG0021236	1	1
OG0021237	0	0
OG0021238	0	0
OG0021239	0	0
OG0021240	0	0
OG0021241	0	0
OG0021242	0	0
OG0021243	0	0
OG0021244	0	0
OG0021245	0	0
OG0021246	0	0
OG0021247	0	0
OG0021248	0	0
OG0021249	0	0
OG0021250	0	0
OG0021251	0	0
OG0021252	0	0
OG0021253	0	0
OG0021254	0	0
OG0021255	0	0
OG0021256	0	0
OG0021257	1	1
OG0021258	0	0
OG0021259	0	0
OG0021260	0	0
OG0021261	0	0
OG0021262	0	0
OG0021263	0	0
OG0021264	0	0
OG0021265	0	0
OG0021266	0	0
OG0021267	0	0
OG0021268	0	0
OG0021269	0	0
OG0021270	0	0
OG0021271	0	0
OG0021272	0	0
OG0021273	0	0
OG0021274	0	0
OG0021275	0	0
OG0021276	0	0
OG0021277	0	0
OG0021278	0	0
OG0021279	0	0
OG0021280	0	0
OG0021281	0	0
OG0021282	0	0
OG0021283	0	0
OG0021284	0	0
OG0021285	0	0
OG0021286	0	0
OG0021287	0	0
OG0021288	0	0
OG0021289	0	0
OG0021290	0	0
OG0021291	1	1
OG0021292	0	0
OG0021293	0	0
OG0021294	0	0
OG0021295	0	0
OG0021296	0	0
OG0021297	0	0
OG0021298	0	0
OG0021299	0	0
OG0021300	0	0
OG0021301	0	0
OG0021302	0	0
OG0021303	0	0
OG0021304	0	0
OG0021305	0	0
OG0021306	0	0
OG0021307	0	0
OG0021308	0	0
OG0021309	0	0
OG0021310	0	0
OG0021311	0	0
OG0021312	0	0
OG0021313	0	0
OG0021314	0	0
OG0021315	0	0
OG0021316	0	0
OG0021317	1	1
OG0021318	0	0
OG0021319	0	0
OG0021320	0	0
OG0021321	0	0
OG0021322	0	0
OG0021323	0	0
OG0021324	0	0
OG0021325	0	0
OG0021326	0	0
OG0021327	0	0
OG0021328	0	0
OG0021329	0	0
OG0021330	0	0
OG0021331	0	0
OG0021332	0	0
OG0021333	0	0
OG0021334	0	0
OG0021335	0	0
OG0021336	0	0
OG0021337	0	0
OG0021338	0	0
OG0021339	0	0
OG0021340	0	0
OG0021341	0	0
OG0021342	0	0
OG0021343	0	0
OG0021344	0	0
OG0021345	0	0
OG0021346	1	1
OG0021347	0	0
OG0021348	1	1
OG0021349	1	1
OG0021350	0	0
OG0021351	0	0
OG0021352	0	0
OG0021353	0	0
OG0021354	0	0
OG0021355	0	0
OG0021356	0	0
OG0021357	0	0
OG0021358	0	0
OG0021359	0	0
OG0021360	0	0
OG0021361	0	0
OG0021362	0	0
OG0021363	0	0
OG0021364	0	0
OG0021365	0	0
OG0021366	0	0
OG0021367	0	0
OG0021368	0	0
OG0021369	0	0
OG0021370	0	0
OG0021371	0	0
OG0021372	0	0
OG0021373	0	0
OG0021374	2	2
OG0021375	0	0
OG0021376	0	0
OG0021377	0	0
OG0021378	0	0
OG0021379	0	0
OG0021380	0	0
OG0021381	0	0
OG0021382	0	0
OG0021383	0	0
OG0021384	0	0
OG0021385	1	1
OG0021386	0	0
OG0021387	0	0
OG0021388	0	0
OG0021389	1	1
OG0021390	0	0
OG0021391	0	0
OG0021392	0	0
OG0021393	0	0
OG0021394	0	0
OG0021395	0	0
OG0021396	0	0
OG0021397	3	3
OG0021398	0	0
OG0021399	0	0
OG0021400	0	0
OG0021401	0	0
OG0021402	0	0
OG0021403	0	0
OG0021404	0	0
OG0021405	0	0
OG0021406	0	0
OG0021407	0	0
OG0021408	0	0
OG0021409	0	0
OG0021410	0	0
OG0021411	0	0
OG0021412	0	0
OG0021413	0	0
OG0021414	0	0
OG0021415	0	0
OG0021416	0	0
OG0021417	0	0
OG0021418	0	0
OG0021419	0	0
OG0021420	0	0
OG0021421	0	0
OG0021422	0	0
OG0021423	0	0
OG0021424	0	0
OG0021425	0	0
OG0021426	0	0
OG0021427	0	0
OG0021428	0	0
OG0021429	0	0
OG0021430	0	0
OG0021431	0	0
OG0021432	0	0
OG0021433	0	0
OG0021434	0	0
OG0021435	0	0
OG0021436	0	0
OG0021437	0	0
OG0021438	0	0
OG0021439	0	0
OG0021440	0	0
OG0021441	0	0
OG0021442	0	0
OG0021443	0	0
OG0021444	0	0
OG0021445	0	0
OG0021446	0	0
OG0021447	0	0
OG0021448	0	0
OG0021449	0	0
OG0021450	0	0
OG0021451	0	0
OG0021452	0	0
OG0021453	0	0
OG0021454	0	0
OG0021455	0	0
OG0021456	0	0
OG0021457	0	0
OG0021458	0	0
OG0021459	0	0
OG0021460	0	0
OG0021461	0	0
OG0021462	0	0
OG0021463	0	0
OG0021464	0	0
OG0021465	0	0
OG0021466	0	0
OG0021467	0	0
OG0021468	0	0
OG0021469	0	0
OG0021470	0	0
OG0021471	0	0
OG0021472	0	0
OG0021473	0	0
OG0021474	0	0
OG0021475	0	0
OG0021476	0	0
OG0021477	0	0
OG0021478	0	0
OG0021479	0	0
OG0021480	0	0
OG0021481	0	0
OG0021482	0	0
OG0021483	0	0
OG0021484	0	0
OG0021485	0	0
OG0021486	0	0
OG0021487	0	0
OG0021488	0	0
OG0021489	0	0
OG0021490	0	0
OG0021491	0	0
OG0021492	0	0
OG0021493	0	0
OG0021494	0	0
OG0021495	1	1
OG0021496	0	0
OG0021497	0	0
OG0021498	0	0
OG0021499	0	0
OG0021500	0	0
OG0021501	0	0
OG0021502	0	0
OG0021503	0	0
OG0021504	0	0
OG0021505	0	0
OG0021506	0	0
OG0021507	0	0
OG0021508	0	0
OG0021509	0	0
OG0021510	0	0
OG0021511	0	0
OG0021512	0	0
OG0021513	0	0
OG0021514	0	0
OG0021515	0	0
OG0021516	0	0
OG0021517	0	0
OG0021518	0	0
OG0021519	0	0
OG0021520	0	0
OG0021521	0	0
OG0021522	0	0
OG0021523	0	0
OG0021524	0	0
OG0021525	0	0
OG0021526	0	0
OG0021527	0	0
OG0021528	0	0
OG0021529	0	0
OG0021530	0	0
OG0021531	0	0
OG0021532	0	0
OG0021533	0	0
OG0021534	0	0
OG0021535	0	0
OG0021536	0	0
OG0021537	0	0
OG0021538	0	0
OG0021539	0	0
OG0021540	0	0
OG0021541	0	0
OG0021542	0	0
OG0021543	1	1
OG0021544	0	0
OG0021545	0	0
OG0021546	0	0
OG0021547	0	0
OG0021548	0	0
OG0021549	0	0
OG0021550	0	0
OG0021551	0	0
OG0021552	0	0
OG0021553	1	1
OG0021554	0	0
OG0021555	0	0
OG0021556	0	0
OG0021557	0	0
OG0021558	0	0
OG0021559	0	0
OG0021560	0	0
OG0021561	0	0
OG0021562	0	0
OG0021563	0	0
OG0021564	0	0
OG0021565	0	0
OG0021566	0	0
OG0021567	1	1
OG0021568	0	0
OG0021569	0	0
OG0021570	0	0
OG0021571	0	0
OG0021572	0	0
OG0021573	0	0
OG0021574	0	0
OG0021575	0	0
OG0021576	0	0
OG0021577	0	0
OG0021578	0	0
OG0021579	0	0
OG0021580	0	0
OG0021581	0	0
OG0021582	0	0
OG0021583	0	0
OG0021584	0	0
OG0021585	0	0
OG0021586	0	0
OG0021587	0	0
OG0021588	0	0
OG0021589	0	0
OG0021590	0	0
OG0021591	0	0
OG0021592	0	0
OG0021593	0	0
OG0021594	0	0
OG0021595	0	0
OG0021596	0	0
OG0021597	0	0
OG0021598	0	0
OG0021599	0	0
OG0021600	0	0
OG0021601	0	0
OG0021602	0	0
OG0021603	0	0
OG0021604	0	0
OG0021605	0	0
OG0021606	0	0
OG0021607	0	0
OG0021608	1	1
OG0021609	0	0
OG0021610	0	0
OG0021611	0	0
OG0021612	0	0
OG0021613	0	0
OG0021614	0	0
OG0021615	0	0
OG0021616	0	0
OG0021617	0	0
OG0021618	0	0
OG0021619	0	0
OG0021620	0	0
OG0021621	0	0
OG0021622	0	0
OG0021623	0	0
OG0021624	0	0
OG0021625	0	0
OG0021626	0	0
OG0021627	0	0
OG0021628	0	0
OG0021629	0	0
OG0021630	0	0
OG0021631	0	0
OG0021632	0	0
OG0021633	0	0
OG0021634	0	0
OG0021635	0	0
OG0021636	0	0
OG0021637	0	0
OG0021638	0	0
OG0021639	0	0
OG0021640	3	3
OG0021641	1	1
OG0021642	0	0
OG0021643	0	0
OG0021644	0	0
OG0021645	0	0
OG0021646	0	0
OG0021647	0	0
OG0021648	0	0
OG0021649	0	0
OG0021650	0	0
OG0021651	0	0
OG0021652	0	0
OG0021653	0	0
OG0021654	0	0
OG0021655	0	0
OG0021656	0	0
OG0021657	0	0
OG0021658	0	0
OG0021659	0	0
OG0021660	0	0
OG0021661	0	0
OG0021662	0	0
OG0021663	0	0
OG0021664	0	0
OG0021665	0	0
OG0021666	0	0
OG0021667	0	0
OG0021668	0	0
OG0021669	0	0
OG0021670	0	0
OG0021671	0	0
OG0021672	0	0
OG0021673	0	0
OG0021674	0	0
OG0021675	0	0
OG0021676	0	0
OG0021677	0	0
OG0021678	1	1
OG0021679	2	2
OG0021680	0	0
OG0021681	0	0
OG0021682	0	0
OG0021683	0	0
OG0021684	0	0
OG0021685	0	0
OG0021686	0	0
OG0021687	0	0
OG0021688	0	0
OG0021689	0	0
OG0021690	0	0
OG0021691	0	0
OG0021692	0	0
OG0021693	0	0
OG0021694	0	0
OG0021695	0	0
OG0021696	0	0
OG0021697	0	0
OG0021698	0	0
OG0021699	0	0
OG0021700	0	0
OG0021701	0	0
OG0021702	0	0
OG0021703	0	0
OG0021704	0	0
OG0021705	0	0
OG0021706	0	0
OG0021707	0	0
OG0021708	0	0
OG0021709	0	0
OG0021710	0	0
OG0021711	0	0
OG0021712	0	0
OG0021713	0	0
OG0021714	0	0
OG0021715	0	0
OG0021716	0	0
OG0021717	0	0
OG0021718	0	0
OG0021719	0	0
OG0021720	0	0
OG0021721	0	0
OG0021722	0	0
OG0021723	0	0
OG0021724	0	0
OG0021725	0	0
OG0021726	0	0
OG0021727	0	0
OG0021728	0	0
OG0021729	0	0
OG0021730	0	0
OG0021731	0	0
OG0021732	0	0
OG0021733	0	0
OG0021734	0	0
OG0021735	0	0
OG0021736	0	0
OG0021737	0	0
OG0021738	2	2
OG0021739	0	0
OG0021740	0	0
OG0021741	0	0
OG0021742	0	0
OG0021743	0	0
OG0021744	0	0
OG0021745	0	0
OG0021746	0	0
OG0021747	0	0
OG0021748	0	0
OG0021749	0	0
OG0021750	0	0
OG0021751	0	0
OG0021752	0	0
OG0021753	2	2
OG0021754	0	0
OG0021755	0	0
OG0021756	0	0
OG0021757	0	0
OG0021758	0	0
OG0021759	0	0
OG0021760	0	0
OG0021761	1	1
OG0021762	0	0
OG0021763	0	0
OG0021764	2	2
OG0021765	0	0
OG0021766	0	0
OG0021767	0	0
OG0021768	0	0
OG0021769	0	0
OG0021770	0	0
OG0021771	0	0
OG0021772	0	0
OG0021773	0	0
OG0021774	0	0
OG0021775	2	2
OG0021776	0	0
OG0021777	0	0
OG0021778	0	0
OG0021779	0	0
OG0021780	0	0
OG0021781	2	2
OG0021782	0	0
OG0021783	0	0
OG0021784	0	0
OG0021785	0	0
OG0021786	0	0
OG0021787	0	0
OG0021788	1	1
